origin,destination,date,status
SN,BF,4/8/20,red
SN,BF,4/9/20,red
SN,BF,4/10/20,red
SN,BF,4/11/20,red
SN,BF,4/12/20,red
SN,BF,4/13/20,red
SN,BF,4/14/20,red
SN,BF,4/15/20,red
SN,BF,4/16/20,red
SN,BF,4/17/20,red
SN,BF,4/18/20,red
SN,BF,4/19/20,red
SN,BF,4/20/20,red
SN,BF,4/21/20,red
SN,BF,4/22/20,red
SN,BF,4/23/20,red
SN,BF,4/24/20,red
SN,BF,4/25/20,red
SN,BF,4/26/20,red
SN,BF,4/27/20,red
SN,BF,4/28/20,red
SN,BF,4/29/20,red
SN,BF,4/30/20,red
SN,BF,5/1/20,red
SN,BF,5/2/20,red
SN,BF,5/3/20,red
SN,BF,5/4/20,red
SN,BF,5/5/20,red
SN,BF,5/6/20,red
SN,BF,5/7/20,red
SN,BF,5/8/20,red
SN,BF,5/9/20,red
SN,BF,5/10/20,red
SN,BF,5/11/20,red
SN,BF,5/12/20,red
SN,BF,5/13/20,red
SN,BF,5/14/20,red
SN,BF,5/15/20,red
SN,BF,5/16/20,red
SN,BF,5/17/20,red
SN,BF,5/18/20,red
SN,BF,5/19/20,red
SN,BF,5/20/20,red
SN,BF,5/21/20,red
SN,BF,5/22/20,red
SN,BF,5/23/20,red
SN,BF,5/24/20,red
SN,BF,5/25/20,red
SN,BF,5/26/20,red
SN,BF,5/27/20,red
SN,BF,5/28/20,red
SN,BF,5/29/20,red
SN,BF,5/30/20,red
SN,BF,5/31/20,red
SN,BF,6/1/20,red
CI,BJ,3/8/20,green
CI,BJ,3/9/20,green
CI,BJ,3/10/20,green
CI,BJ,3/11/20,green
CI,BJ,3/12/20,green
CI,BJ,3/13/20,yellow
CI,BJ,3/14/20,yellow
CI,BJ,3/15/20,yellow
CI,BJ,3/16/20,yellow
CI,BJ,3/17/20,yellow
CI,BJ,3/18/20,yellow
CI,BJ,3/19/20,yellow
CI,BJ,3/20/20,yellow
CI,BJ,3/21/20,yellow
CI,BJ,3/22/20,yellow
CI,BJ,3/23/20,yellow
CI,BJ,3/24/20,yellow
CI,BJ,3/25/20,yellow
CI,BJ,3/26/20,yellow
CI,BJ,3/27/20,yellow
CI,BJ,3/28/20,yellow
CI,BJ,3/29/20,yellow
CI,BJ,3/30/20,yellow
CI,BJ,3/31/20,yellow
CI,BJ,4/1/20,yellow
CI,BJ,4/2/20,yellow
CI,BJ,4/3/20,yellow
CI,BJ,4/4/20,yellow
CI,BJ,4/5/20,yellow
CI,BJ,4/6/20,yellow
CI,BJ,4/7/20,yellow
CI,BJ,4/8/20,yellow
CI,BJ,4/9/20,yellow
CI,BJ,4/10/20,yellow
CI,BJ,4/11/20,yellow
CI,BJ,4/12/20,yellow
CI,BJ,4/13/20,yellow
CI,BJ,4/14/20,yellow
CI,BJ,4/15/20,yellow
CI,BJ,4/16/20,yellow
CI,BJ,4/17/20,yellow
CI,BJ,4/18/20,yellow
CI,BJ,4/19/20,yellow
CI,BJ,4/20/20,yellow
CI,BJ,4/21/20,yellow
CI,BJ,4/22/20,yellow
CI,BJ,4/23/20,yellow
CI,BJ,4/24/20,yellow
CI,BJ,4/25/20,yellow
CI,BJ,4/26/20,yellow
CI,BJ,4/27/20,yellow
CI,BJ,4/28/20,yellow
CI,BJ,4/29/20,yellow
CI,BJ,4/30/20,yellow
CI,BJ,5/1/20,yellow
CI,BJ,5/2/20,yellow
CI,BJ,5/3/20,yellow
CI,BJ,5/4/20,yellow
CI,BJ,5/5/20,yellow
CI,BJ,5/6/20,yellow
CI,BJ,5/7/20,yellow
CI,BJ,5/8/20,yellow
CI,BJ,5/9/20,yellow
CI,BJ,5/10/20,yellow
CI,BJ,5/11/20,yellow
CI,BJ,5/12/20,yellow
CI,BJ,5/13/20,yellow
CI,BJ,5/14/20,yellow
CI,BJ,5/15/20,yellow
CI,BJ,5/16/20,yellow
CI,BJ,5/17/20,yellow
CI,BJ,5/18/20,yellow
CI,BJ,5/19/20,yellow
CI,BJ,5/20/20,yellow
CI,BJ,5/21/20,yellow
CI,BJ,5/22/20,yellow
CI,BJ,5/23/20,yellow
CI,BJ,5/24/20,yellow
CI,BJ,5/25/20,yellow
CI,BJ,5/26/20,yellow
CI,BJ,5/27/20,yellow
CI,BJ,5/28/20,yellow
CI,BJ,5/29/20,yellow
CI,BJ,5/30/20,yellow
CI,BJ,5/31/20,yellow
CI,BJ,6/1/20,yellow
DZ,BJ,3/8/20,green
DZ,BJ,3/9/20,green
DZ,BJ,3/10/20,green
DZ,BJ,3/11/20,yellow
DZ,BJ,3/12/20,yellow
DZ,BJ,3/13/20,yellow
DZ,BJ,3/14/20,yellow
DZ,BJ,3/15/20,yellow
DZ,BJ,3/16/20,yellow
DZ,BJ,3/17/20,yellow
DZ,BJ,3/18/20,yellow
DZ,BJ,3/19/20,yellow
DZ,BJ,3/20/20,yellow
DZ,BJ,3/21/20,yellow
DZ,BJ,3/22/20,yellow
DZ,BJ,3/23/20,yellow
DZ,BJ,3/24/20,yellow
DZ,BJ,3/25/20,yellow
DZ,BJ,3/26/20,yellow
DZ,BJ,3/27/20,yellow
DZ,BJ,3/28/20,yellow
DZ,BJ,3/29/20,yellow
DZ,BJ,3/30/20,yellow
DZ,BJ,3/31/20,yellow
DZ,BJ,4/1/20,yellow
DZ,BJ,4/2/20,yellow
DZ,BJ,4/3/20,yellow
DZ,BJ,4/4/20,yellow
DZ,BJ,4/5/20,yellow
DZ,BJ,4/6/20,yellow
DZ,BJ,4/7/20,yellow
DZ,BJ,4/8/20,yellow
DZ,BJ,4/9/20,yellow
DZ,BJ,4/10/20,yellow
DZ,BJ,4/11/20,yellow
DZ,BJ,4/12/20,yellow
DZ,BJ,4/13/20,yellow
DZ,BJ,4/14/20,yellow
DZ,BJ,4/15/20,yellow
DZ,BJ,4/16/20,yellow
DZ,BJ,4/17/20,yellow
DZ,BJ,4/18/20,yellow
DZ,BJ,4/19/20,yellow
DZ,BJ,4/20/20,yellow
DZ,BJ,4/21/20,yellow
DZ,BJ,4/22/20,yellow
DZ,BJ,4/23/20,yellow
DZ,BJ,4/24/20,yellow
DZ,BJ,4/25/20,yellow
DZ,BJ,4/26/20,yellow
DZ,BJ,4/27/20,yellow
DZ,BJ,4/28/20,yellow
DZ,BJ,4/29/20,yellow
DZ,BJ,4/30/20,yellow
DZ,BJ,5/1/20,yellow
DZ,BJ,5/2/20,yellow
DZ,BJ,5/3/20,yellow
DZ,BJ,5/4/20,yellow
DZ,BJ,5/5/20,yellow
DZ,BJ,5/6/20,yellow
DZ,BJ,5/7/20,yellow
DZ,BJ,5/8/20,yellow
DZ,BJ,5/9/20,yellow
DZ,BJ,5/10/20,yellow
DZ,BJ,5/11/20,yellow
DZ,BJ,5/12/20,yellow
DZ,BJ,5/13/20,yellow
DZ,BJ,5/14/20,yellow
DZ,BJ,5/15/20,yellow
DZ,BJ,5/16/20,yellow
DZ,BJ,5/17/20,yellow
DZ,BJ,5/18/20,yellow
DZ,BJ,5/19/20,yellow
DZ,BJ,5/20/20,yellow
DZ,BJ,5/21/20,yellow
DZ,BJ,5/22/20,yellow
DZ,BJ,5/23/20,yellow
DZ,BJ,5/24/20,yellow
DZ,BJ,5/25/20,yellow
DZ,BJ,5/26/20,yellow
DZ,BJ,5/27/20,yellow
DZ,BJ,5/28/20,yellow
DZ,BJ,5/29/20,yellow
DZ,BJ,5/30/20,yellow
DZ,BJ,5/31/20,yellow
DZ,BJ,6/1/20,yellow
MA,BJ,3/8/20,green
MA,BJ,3/9/20,green
MA,BJ,3/10/20,green
MA,BJ,3/11/20,yellow
MA,BJ,3/12/20,yellow
MA,BJ,3/13/20,yellow
MA,BJ,3/14/20,yellow
MA,BJ,3/15/20,yellow
MA,BJ,3/16/20,yellow
MA,BJ,3/17/20,yellow
MA,BJ,3/18/20,yellow
MA,BJ,3/19/20,yellow
MA,BJ,3/20/20,yellow
MA,BJ,3/21/20,yellow
MA,BJ,3/22/20,yellow
MA,BJ,3/23/20,yellow
MA,BJ,3/24/20,yellow
MA,BJ,3/25/20,yellow
MA,BJ,3/26/20,yellow
MA,BJ,3/27/20,yellow
MA,BJ,3/28/20,yellow
MA,BJ,3/29/20,yellow
MA,BJ,3/30/20,yellow
MA,BJ,3/31/20,yellow
MA,BJ,4/1/20,yellow
MA,BJ,4/2/20,yellow
MA,BJ,4/3/20,yellow
MA,BJ,4/4/20,yellow
MA,BJ,4/5/20,yellow
MA,BJ,4/6/20,yellow
MA,BJ,4/7/20,yellow
MA,BJ,4/8/20,yellow
MA,BJ,4/9/20,yellow
MA,BJ,4/10/20,yellow
MA,BJ,4/11/20,yellow
MA,BJ,4/12/20,yellow
MA,BJ,4/13/20,yellow
MA,BJ,4/14/20,yellow
MA,BJ,4/15/20,yellow
MA,BJ,4/16/20,yellow
MA,BJ,4/17/20,yellow
MA,BJ,4/18/20,yellow
MA,BJ,4/19/20,yellow
MA,BJ,4/20/20,yellow
MA,BJ,4/21/20,yellow
MA,BJ,4/22/20,yellow
MA,BJ,4/23/20,yellow
MA,BJ,4/24/20,yellow
MA,BJ,4/25/20,yellow
MA,BJ,4/26/20,yellow
MA,BJ,4/27/20,yellow
MA,BJ,4/28/20,yellow
MA,BJ,4/29/20,yellow
MA,BJ,4/30/20,yellow
MA,BJ,5/1/20,yellow
MA,BJ,5/2/20,yellow
MA,BJ,5/3/20,yellow
MA,BJ,5/4/20,yellow
MA,BJ,5/5/20,yellow
MA,BJ,5/6/20,yellow
MA,BJ,5/7/20,yellow
MA,BJ,5/8/20,yellow
MA,BJ,5/9/20,yellow
MA,BJ,5/10/20,yellow
MA,BJ,5/11/20,yellow
MA,BJ,5/12/20,yellow
MA,BJ,5/13/20,yellow
MA,BJ,5/14/20,yellow
MA,BJ,5/15/20,yellow
MA,BJ,5/16/20,yellow
MA,BJ,5/17/20,yellow
MA,BJ,5/18/20,yellow
MA,BJ,5/19/20,yellow
MA,BJ,5/20/20,yellow
MA,BJ,5/21/20,yellow
MA,BJ,5/22/20,yellow
MA,BJ,5/23/20,yellow
MA,BJ,5/24/20,yellow
MA,BJ,5/25/20,yellow
MA,BJ,5/26/20,yellow
MA,BJ,5/27/20,yellow
MA,BJ,5/28/20,yellow
MA,BJ,5/29/20,yellow
MA,BJ,5/30/20,yellow
MA,BJ,5/31/20,yellow
MA,BJ,6/1/20,yellow
SN,BJ,3/8/20,green
SN,BJ,3/9/20,green
SN,BJ,3/10/20,green
SN,BJ,3/11/20,yellow
SN,BJ,3/12/20,yellow
SN,BJ,3/13/20,yellow
SN,BJ,3/14/20,yellow
SN,BJ,3/15/20,yellow
SN,BJ,3/16/20,yellow
SN,BJ,3/17/20,yellow
SN,BJ,3/18/20,yellow
SN,BJ,3/19/20,yellow
SN,BJ,3/20/20,yellow
SN,BJ,3/21/20,yellow
SN,BJ,3/22/20,yellow
SN,BJ,3/23/20,yellow
SN,BJ,3/24/20,yellow
SN,BJ,3/25/20,yellow
SN,BJ,3/26/20,yellow
SN,BJ,3/27/20,yellow
SN,BJ,3/28/20,yellow
SN,BJ,3/29/20,yellow
SN,BJ,3/30/20,yellow
SN,BJ,3/31/20,yellow
SN,BJ,4/1/20,yellow
SN,BJ,4/2/20,yellow
SN,BJ,4/3/20,yellow
SN,BJ,4/4/20,yellow
SN,BJ,4/5/20,yellow
SN,BJ,4/6/20,yellow
SN,BJ,4/7/20,yellow
SN,BJ,4/8/20,yellow
SN,BJ,4/9/20,yellow
SN,BJ,4/10/20,yellow
SN,BJ,4/11/20,yellow
SN,BJ,4/12/20,yellow
SN,BJ,4/13/20,yellow
SN,BJ,4/14/20,yellow
SN,BJ,4/15/20,yellow
SN,BJ,4/16/20,yellow
SN,BJ,4/17/20,yellow
SN,BJ,4/18/20,yellow
SN,BJ,4/19/20,yellow
SN,BJ,4/20/20,yellow
SN,BJ,4/21/20,yellow
SN,BJ,4/22/20,yellow
SN,BJ,4/23/20,yellow
SN,BJ,4/24/20,yellow
SN,BJ,4/25/20,yellow
SN,BJ,4/26/20,yellow
SN,BJ,4/27/20,yellow
SN,BJ,4/28/20,yellow
SN,BJ,4/29/20,yellow
SN,BJ,4/30/20,yellow
SN,BJ,5/1/20,yellow
SN,BJ,5/2/20,yellow
SN,BJ,5/3/20,yellow
SN,BJ,5/4/20,yellow
SN,BJ,5/5/20,yellow
SN,BJ,5/6/20,yellow
SN,BJ,5/7/20,yellow
SN,BJ,5/8/20,yellow
SN,BJ,5/9/20,yellow
SN,BJ,5/10/20,yellow
SN,BJ,5/11/20,yellow
SN,BJ,5/12/20,yellow
SN,BJ,5/13/20,yellow
SN,BJ,5/14/20,yellow
SN,BJ,5/15/20,yellow
SN,BJ,5/16/20,yellow
SN,BJ,5/17/20,yellow
SN,BJ,5/18/20,yellow
SN,BJ,5/19/20,yellow
SN,BJ,5/20/20,yellow
SN,BJ,5/21/20,yellow
SN,BJ,5/22/20,yellow
SN,BJ,5/23/20,yellow
SN,BJ,5/24/20,yellow
SN,BJ,5/25/20,yellow
SN,BJ,5/26/20,yellow
SN,BJ,5/27/20,yellow
SN,BJ,5/28/20,yellow
SN,BJ,5/29/20,yellow
SN,BJ,5/30/20,yellow
SN,BJ,5/31/20,yellow
SN,BJ,6/1/20,yellow
CI,CA,3/8/20,green
CI,CA,3/9/20,green
CI,CA,3/10/20,green
CI,CA,3/11/20,green
CI,CA,3/12/20,green
CI,CA,3/13/20,green
CI,CA,3/14/20,green
CI,CA,3/15/20,green
CI,CA,3/16/20,green
CI,CA,3/17/20,green
CI,CA,3/18/20,red
CI,CA,3/19/20,red
CI,CA,3/20/20,red
CI,CA,3/21/20,red
CI,CA,3/22/20,red
CI,CA,3/23/20,red
CI,CA,3/24/20,red
CI,CA,3/25/20,red
CI,CA,3/26/20,red
CI,CA,3/27/20,red
CI,CA,3/28/20,red
CI,CA,3/29/20,red
CI,CA,3/30/20,red
CI,CA,3/31/20,red
CI,CA,4/1/20,red
CI,CA,4/2/20,red
CI,CA,4/3/20,red
CI,CA,4/4/20,red
CI,CA,4/5/20,red
CI,CA,4/6/20,red
CI,CA,4/7/20,red
CI,CA,4/8/20,red
CI,CA,4/9/20,red
CI,CA,4/10/20,red
CI,CA,4/11/20,red
CI,CA,4/12/20,red
CI,CA,4/13/20,red
CI,CA,4/14/20,red
CI,CA,4/15/20,red
CI,CA,4/16/20,red
CI,CA,4/17/20,red
CI,CA,4/18/20,red
CI,CA,4/19/20,red
CI,CA,4/20/20,red
CI,CA,4/21/20,red
CI,CA,4/22/20,red
CI,CA,4/23/20,red
CI,CA,4/24/20,red
CI,CA,4/25/20,red
CI,CA,4/26/20,red
CI,CA,4/27/20,red
CI,CA,4/28/20,red
CI,CA,4/29/20,red
CI,CA,4/30/20,red
CI,CA,5/1/20,red
CI,CA,5/2/20,red
CI,CA,5/3/20,red
CI,CA,5/4/20,red
CI,CA,5/5/20,red
CI,CA,5/6/20,red
CI,CA,5/7/20,red
CI,CA,5/8/20,red
CI,CA,5/9/20,red
CI,CA,5/10/20,red
CI,CA,5/11/20,red
CI,CA,5/12/20,red
CI,CA,5/13/20,red
CI,CA,5/14/20,red
CI,CA,5/15/20,red
CI,CA,5/16/20,red
CI,CA,5/17/20,red
CI,CA,5/18/20,red
CI,CA,5/19/20,red
CI,CA,5/20/20,red
CI,CA,5/21/20,red
CI,CA,5/22/20,red
CI,CA,5/23/20,red
CI,CA,5/24/20,red
CI,CA,5/25/20,red
CI,CA,5/26/20,red
CI,CA,5/27/20,red
CI,CA,5/28/20,red
CI,CA,5/29/20,red
CI,CA,5/30/20,red
CI,CA,5/31/20,red
CI,CA,6/1/20,red
DZ,CA,3/8/20,green
DZ,CA,3/9/20,green
DZ,CA,3/10/20,green
DZ,CA,3/11/20,green
DZ,CA,3/12/20,green
DZ,CA,3/13/20,green
DZ,CA,3/14/20,green
DZ,CA,3/15/20,green
DZ,CA,3/16/20,green
DZ,CA,3/17/20,green
DZ,CA,3/18/20,red
DZ,CA,3/19/20,red
DZ,CA,3/20/20,red
DZ,CA,3/21/20,red
DZ,CA,3/22/20,red
DZ,CA,3/23/20,red
DZ,CA,3/24/20,red
DZ,CA,3/25/20,red
DZ,CA,3/26/20,red
DZ,CA,3/27/20,red
DZ,CA,3/28/20,red
DZ,CA,3/29/20,red
DZ,CA,3/30/20,red
DZ,CA,3/31/20,red
DZ,CA,4/1/20,red
DZ,CA,4/2/20,red
DZ,CA,4/3/20,red
DZ,CA,4/4/20,red
DZ,CA,4/5/20,red
DZ,CA,4/6/20,red
DZ,CA,4/7/20,red
DZ,CA,4/8/20,red
DZ,CA,4/9/20,red
DZ,CA,4/10/20,red
DZ,CA,4/11/20,red
DZ,CA,4/12/20,red
DZ,CA,4/13/20,red
DZ,CA,4/14/20,red
DZ,CA,4/15/20,red
DZ,CA,4/16/20,red
DZ,CA,4/17/20,red
DZ,CA,4/18/20,red
DZ,CA,4/19/20,red
DZ,CA,4/20/20,red
DZ,CA,4/21/20,red
DZ,CA,4/22/20,red
DZ,CA,4/23/20,red
DZ,CA,4/24/20,red
DZ,CA,4/25/20,red
DZ,CA,4/26/20,red
DZ,CA,4/27/20,red
DZ,CA,4/28/20,red
DZ,CA,4/29/20,red
DZ,CA,4/30/20,red
DZ,CA,5/1/20,red
DZ,CA,5/2/20,red
DZ,CA,5/3/20,red
DZ,CA,5/4/20,red
DZ,CA,5/5/20,red
DZ,CA,5/6/20,red
DZ,CA,5/7/20,red
DZ,CA,5/8/20,red
DZ,CA,5/9/20,red
DZ,CA,5/10/20,red
DZ,CA,5/11/20,red
DZ,CA,5/12/20,red
DZ,CA,5/13/20,red
DZ,CA,5/14/20,red
DZ,CA,5/15/20,red
DZ,CA,5/16/20,red
DZ,CA,5/17/20,red
DZ,CA,5/18/20,red
DZ,CA,5/19/20,red
DZ,CA,5/20/20,red
DZ,CA,5/21/20,red
DZ,CA,5/22/20,red
DZ,CA,5/23/20,red
DZ,CA,5/24/20,red
DZ,CA,5/25/20,red
DZ,CA,5/26/20,red
DZ,CA,5/27/20,red
DZ,CA,5/28/20,red
DZ,CA,5/29/20,red
DZ,CA,5/30/20,red
DZ,CA,5/31/20,red
DZ,CA,6/1/20,red
MA,CA,3/8/20,green
MA,CA,3/9/20,green
MA,CA,3/10/20,green
MA,CA,3/11/20,green
MA,CA,3/12/20,green
MA,CA,3/13/20,green
MA,CA,3/14/20,green
MA,CA,3/15/20,green
MA,CA,3/16/20,green
MA,CA,3/17/20,green
MA,CA,3/18/20,red
MA,CA,3/19/20,red
MA,CA,3/20/20,red
MA,CA,3/21/20,red
MA,CA,3/22/20,red
MA,CA,3/23/20,red
MA,CA,3/24/20,red
MA,CA,3/25/20,red
MA,CA,3/26/20,red
MA,CA,3/27/20,red
MA,CA,3/28/20,red
MA,CA,3/29/20,red
MA,CA,3/30/20,red
MA,CA,3/31/20,red
MA,CA,4/1/20,red
MA,CA,4/2/20,red
MA,CA,4/3/20,red
MA,CA,4/4/20,red
MA,CA,4/5/20,red
MA,CA,4/6/20,red
MA,CA,4/7/20,red
MA,CA,4/8/20,red
MA,CA,4/9/20,red
MA,CA,4/10/20,red
MA,CA,4/11/20,red
MA,CA,4/12/20,red
MA,CA,4/13/20,red
MA,CA,4/14/20,red
MA,CA,4/15/20,red
MA,CA,4/16/20,red
MA,CA,4/17/20,red
MA,CA,4/18/20,red
MA,CA,4/19/20,red
MA,CA,4/20/20,red
MA,CA,4/21/20,red
MA,CA,4/22/20,red
MA,CA,4/23/20,red
MA,CA,4/24/20,red
MA,CA,4/25/20,red
MA,CA,4/26/20,red
MA,CA,4/27/20,red
MA,CA,4/28/20,red
MA,CA,4/29/20,red
MA,CA,4/30/20,red
MA,CA,5/1/20,red
MA,CA,5/2/20,red
MA,CA,5/3/20,red
MA,CA,5/4/20,red
MA,CA,5/5/20,red
MA,CA,5/6/20,red
MA,CA,5/7/20,red
MA,CA,5/8/20,red
MA,CA,5/9/20,red
MA,CA,5/10/20,red
MA,CA,5/11/20,red
MA,CA,5/12/20,red
MA,CA,5/13/20,red
MA,CA,5/14/20,red
MA,CA,5/15/20,red
MA,CA,5/16/20,red
MA,CA,5/17/20,red
MA,CA,5/18/20,red
MA,CA,5/19/20,red
MA,CA,5/20/20,red
MA,CA,5/21/20,red
MA,CA,5/22/20,red
MA,CA,5/23/20,red
MA,CA,5/24/20,red
MA,CA,5/25/20,red
MA,CA,5/26/20,red
MA,CA,5/27/20,red
MA,CA,5/28/20,red
MA,CA,5/29/20,red
MA,CA,5/30/20,red
MA,CA,5/31/20,red
MA,CA,6/1/20,red
SN,CA,3/8/20,green
SN,CA,3/9/20,green
SN,CA,3/10/20,green
SN,CA,3/11/20,green
SN,CA,3/12/20,green
SN,CA,3/13/20,green
SN,CA,3/14/20,green
SN,CA,3/15/20,green
SN,CA,3/16/20,green
SN,CA,3/17/20,green
SN,CA,3/18/20,red
SN,CA,3/19/20,red
SN,CA,3/20/20,red
SN,CA,3/21/20,red
SN,CA,3/22/20,red
SN,CA,3/23/20,red
SN,CA,3/24/20,red
SN,CA,3/25/20,red
SN,CA,3/26/20,red
SN,CA,3/27/20,red
SN,CA,3/28/20,red
SN,CA,3/29/20,red
SN,CA,3/30/20,red
SN,CA,3/31/20,red
SN,CA,4/1/20,red
SN,CA,4/2/20,red
SN,CA,4/3/20,red
SN,CA,4/4/20,red
SN,CA,4/5/20,red
SN,CA,4/6/20,red
SN,CA,4/7/20,red
SN,CA,4/8/20,red
SN,CA,4/9/20,red
SN,CA,4/10/20,red
SN,CA,4/11/20,red
SN,CA,4/12/20,red
SN,CA,4/13/20,red
SN,CA,4/14/20,red
SN,CA,4/15/20,red
SN,CA,4/16/20,red
SN,CA,4/17/20,red
SN,CA,4/18/20,red
SN,CA,4/19/20,red
SN,CA,4/20/20,red
SN,CA,4/21/20,red
SN,CA,4/22/20,red
SN,CA,4/23/20,red
SN,CA,4/24/20,red
SN,CA,4/25/20,red
SN,CA,4/26/20,red
SN,CA,4/27/20,red
SN,CA,4/28/20,red
SN,CA,4/29/20,red
SN,CA,4/30/20,red
SN,CA,5/1/20,red
SN,CA,5/2/20,red
SN,CA,5/3/20,red
SN,CA,5/4/20,red
SN,CA,5/5/20,red
SN,CA,5/6/20,red
SN,CA,5/7/20,red
SN,CA,5/8/20,red
SN,CA,5/9/20,red
SN,CA,5/10/20,red
SN,CA,5/11/20,red
SN,CA,5/12/20,red
SN,CA,5/13/20,red
SN,CA,5/14/20,red
SN,CA,5/15/20,red
SN,CA,5/16/20,red
SN,CA,5/17/20,red
SN,CA,5/18/20,red
SN,CA,5/19/20,red
SN,CA,5/20/20,red
SN,CA,5/21/20,red
SN,CA,5/22/20,red
SN,CA,5/23/20,red
SN,CA,5/24/20,red
SN,CA,5/25/20,red
SN,CA,5/26/20,red
SN,CA,5/27/20,red
SN,CA,5/28/20,red
SN,CA,5/29/20,red
SN,CA,5/30/20,red
SN,CA,5/31/20,red
SN,CA,6/1/20,red
DZ,CI,3/8/20,green
DZ,CI,3/9/20,green
DZ,CI,3/10/20,green
DZ,CI,3/11/20,green
DZ,CI,3/12/20,green
DZ,CI,3/13/20,green
DZ,CI,3/14/20,green
DZ,CI,3/15/20,green
DZ,CI,3/16/20,green
DZ,CI,3/17/20,green
DZ,CI,3/18/20,green
DZ,CI,3/19/20,green
DZ,CI,3/20/20,green
DZ,CI,3/21/20,green
DZ,CI,3/22/20,green
DZ,CI,3/23/20,red
DZ,CI,3/24/20,red
DZ,CI,3/25/20,red
DZ,CI,3/26/20,red
DZ,CI,3/27/20,red
DZ,CI,3/28/20,red
DZ,CI,3/29/20,red
DZ,CI,3/30/20,red
DZ,CI,3/31/20,red
DZ,CI,4/1/20,red
DZ,CI,4/2/20,red
DZ,CI,4/3/20,red
DZ,CI,4/4/20,red
DZ,CI,4/5/20,red
DZ,CI,4/6/20,red
DZ,CI,4/7/20,red
DZ,CI,4/8/20,red
DZ,CI,4/9/20,red
DZ,CI,4/10/20,red
DZ,CI,4/11/20,red
DZ,CI,4/12/20,red
DZ,CI,4/13/20,red
DZ,CI,4/14/20,red
DZ,CI,4/15/20,red
DZ,CI,4/16/20,red
DZ,CI,4/17/20,red
DZ,CI,4/18/20,red
DZ,CI,4/19/20,red
DZ,CI,4/20/20,red
DZ,CI,4/21/20,red
DZ,CI,4/22/20,red
DZ,CI,4/23/20,red
DZ,CI,4/24/20,red
DZ,CI,4/25/20,red
DZ,CI,4/26/20,red
DZ,CI,4/27/20,red
DZ,CI,4/28/20,red
DZ,CI,4/29/20,red
DZ,CI,4/30/20,red
DZ,CI,5/1/20,red
DZ,CI,5/2/20,red
DZ,CI,5/3/20,red
DZ,CI,5/4/20,red
DZ,CI,5/5/20,red
DZ,CI,5/6/20,red
DZ,CI,5/7/20,red
DZ,CI,5/8/20,red
DZ,CI,5/9/20,red
DZ,CI,5/10/20,red
DZ,CI,5/11/20,red
DZ,CI,5/12/20,red
DZ,CI,5/13/20,red
DZ,CI,5/14/20,red
DZ,CI,5/15/20,red
DZ,CI,5/16/20,red
DZ,CI,5/17/20,red
DZ,CI,5/18/20,red
DZ,CI,5/19/20,red
DZ,CI,5/20/20,red
DZ,CI,5/21/20,red
DZ,CI,5/22/20,red
DZ,CI,5/23/20,red
DZ,CI,5/24/20,red
DZ,CI,5/25/20,red
DZ,CI,5/26/20,red
DZ,CI,5/27/20,red
DZ,CI,5/28/20,red
DZ,CI,5/29/20,red
DZ,CI,5/30/20,red
DZ,CI,5/31/20,red
DZ,CI,6/1/20,red
MA,CI,3/8/20,green
MA,CI,3/9/20,green
MA,CI,3/10/20,green
MA,CI,3/11/20,green
MA,CI,3/12/20,green
MA,CI,3/13/20,green
MA,CI,3/14/20,green
MA,CI,3/15/20,green
MA,CI,3/16/20,green
MA,CI,3/17/20,green
MA,CI,3/18/20,green
MA,CI,3/19/20,green
MA,CI,3/20/20,green
MA,CI,3/21/20,green
MA,CI,3/22/20,green
MA,CI,3/23/20,red
MA,CI,3/24/20,red
MA,CI,3/25/20,red
MA,CI,3/26/20,red
MA,CI,3/27/20,red
MA,CI,3/28/20,red
MA,CI,3/29/20,red
MA,CI,3/30/20,red
MA,CI,3/31/20,red
MA,CI,4/1/20,red
MA,CI,4/2/20,red
MA,CI,4/3/20,red
MA,CI,4/4/20,red
MA,CI,4/5/20,red
MA,CI,4/6/20,red
MA,CI,4/7/20,red
MA,CI,4/8/20,red
MA,CI,4/9/20,red
MA,CI,4/10/20,red
MA,CI,4/11/20,red
MA,CI,4/12/20,red
MA,CI,4/13/20,red
MA,CI,4/14/20,red
MA,CI,4/15/20,red
MA,CI,4/16/20,red
MA,CI,4/17/20,red
MA,CI,4/18/20,red
MA,CI,4/19/20,red
MA,CI,4/20/20,red
MA,CI,4/21/20,red
MA,CI,4/22/20,red
MA,CI,4/23/20,red
MA,CI,4/24/20,red
MA,CI,4/25/20,red
MA,CI,4/26/20,red
MA,CI,4/27/20,red
MA,CI,4/28/20,red
MA,CI,4/29/20,red
MA,CI,4/30/20,red
MA,CI,5/1/20,red
MA,CI,5/2/20,red
MA,CI,5/3/20,red
MA,CI,5/4/20,red
MA,CI,5/5/20,red
MA,CI,5/6/20,red
MA,CI,5/7/20,red
MA,CI,5/8/20,red
MA,CI,5/9/20,red
MA,CI,5/10/20,red
MA,CI,5/11/20,red
MA,CI,5/12/20,red
MA,CI,5/13/20,red
MA,CI,5/14/20,red
MA,CI,5/15/20,red
MA,CI,5/16/20,red
MA,CI,5/17/20,red
MA,CI,5/18/20,red
MA,CI,5/19/20,red
MA,CI,5/20/20,red
MA,CI,5/21/20,red
MA,CI,5/22/20,red
MA,CI,5/23/20,red
MA,CI,5/24/20,red
MA,CI,5/25/20,red
MA,CI,5/26/20,red
