iso_code,location,date,cases_per_100k,deaths_per_100k
NZL,New Zealand,2021-11-15,433.05999999999995,1.9500000000000002
NZL,New Zealand,2021-11-16,384.29,0
NZL,New Zealand,2021-11-17,325.77,0
NZL,New Zealand,2021-11-18,390.14000000000004,5.85
NZL,New Zealand,2021-11-19,333.57,1.9500000000000002
NZL,New Zealand,2021-11-20,290.65999999999997,0
NZL,New Zealand,2021-11-21,397.95000000000005,1.9500000000000002
NZL,New Zealand,2021-11-22,423.31000000000006,0
NZL,New Zealand,2021-11-23,421.36,0
NZL,New Zealand,2021-11-24,351.13,1.9500000000000002
NZL,New Zealand,2021-11-25,345.28,1.9500000000000002
NZL,New Zealand,2021-11-26,288.71,0
NZL,New Zealand,2021-11-27,284.81,1.9500000000000002
NZL,New Zealand,2021-11-28,358.93,0
NZL,New Zealand,2021-11-29,257.5,1.9500000000000002
NZL,New Zealand,2021-11-30,286.76,0
NZL,New Zealand,2021-12-01,335.52,0
NZL,New Zealand,2021-12-02,189.22,0
NZL,New Zealand,2021-12-03,185.32,0
NZL,New Zealand,2021-12-04,210.68,0
NZL,New Zealand,2021-12-05,265.3,0
NZL,New Zealand,2021-12-06,189.22,0
NZL,New Zealand,2021-12-07,171.66,0
NZL,New Zealand,2021-12-08,204.83,0
NZL,New Zealand,2021-12-09,0,0
NZL,New Zealand,2021-12-10,312.12,3.9000000000000004
NZL,New Zealand,2021-12-11,200.92,0
NZL,New Zealand,2021-12-12,198.96999999999997,1.9500000000000002
NZL,New Zealand,2021-12-13,158.01,0
NZL,New Zealand,2021-12-14,148.26,0
NZL,New Zealand,2021-12-15,185.32,1.9500000000000002
NZL,New Zealand,2021-12-16,154.10999999999999,1.9500000000000002
NZL,New Zealand,2021-12-17,95.58999999999999,0
NZL,New Zealand,2021-12-18,115.09,0
NZL,New Zealand,2021-12-19,136.54999999999998,0
NZL,New Zealand,2021-12-20,70.22999999999999,0
NZL,New Zealand,2021-12-21,113.14,0
NZL,New Zealand,2021-12-22,115.09,0
NZL,New Zealand,2021-12-23,138.5,0
NZL,New Zealand,2021-12-24,0,0
NZL,New Zealand,2021-12-25,265.3,1.9500000000000002
NZL,New Zealand,2021-12-26,85.83,0
NZL,New Zealand,2021-12-27,64.37,0
NZL,New Zealand,2021-12-28,105.34,1.9500000000000002
NZL,New Zealand,2021-12-29,138.5,0
NZL,New Zealand,2021-12-30,118.99,0
NZL,New Zealand,2021-12-31,0,0
NZL,New Zealand,2022-01-01,267.25,0
NZL,New Zealand,2022-01-02,99.49,0
NZL,New Zealand,2022-01-03,115.09,0
NZL,New Zealand,2022-01-04,78.03,0
NZL,New Zealand,2022-01-05,120.94,0
NZL,New Zealand,2022-01-06,113.14,0
NZL,New Zealand,2022-01-07,0,0
NZL,New Zealand,2022-01-08,288.71,0
NZL,New Zealand,2022-01-09,117.04,0
NZL,New Zealand,2022-01-10,44.870000000000005,0
NZL,New Zealand,2022-01-11,179.47,1.9500000000000002
NZL,New Zealand,2022-01-12,76.08,0
NZL,New Zealand,2022-01-13,117.04,0
NZL,New Zealand,2022-01-14,105.34,0
NZL,New Zealand,2022-01-15,132.65,0
NZL,New Zealand,2022-01-16,113.14,0
NZL,New Zealand,2022-01-17,83.88,0
NZL,New Zealand,2022-01-18,154.10999999999999,0
NZL,New Zealand,2022-01-19,165.81,0
NZL,New Zealand,2022-01-20,130.7,0
NZL,New Zealand,2022-01-21,152.16,0
NZL,New Zealand,2022-01-22,138.5,0
NZL,New Zealand,2022-01-23,146.3,0
NZL,New Zealand,2022-01-24,120.94,0
NZL,New Zealand,2022-01-25,113.14,0
NZL,New Zealand,2022-01-26,189.22,0
NZL,New Zealand,2022-01-27,290.65999999999997,0
NZL,New Zealand,2022-01-28,302.36,0
NZL,New Zealand,2022-01-29,273.09999999999997,0
NZL,New Zealand,2022-01-30,253.59000000000003,1.9500000000000002
NZL,New Zealand,2022-01-31,397.95000000000005,0
NZL,New Zealand,2022-02-01,384.29,0
NZL,New Zealand,2022-02-02,366.74,0
NZL,New Zealand,2022-02-03,530.6,0
NZL,New Zealand,2022-02-04,524.74,0
NZL,New Zealand,2022-02-05,442.81,0
NZL,New Zealand,2022-02-06,419.41,0
NZL,New Zealand,2022-02-07,516.94,0
NZL,New Zealand,2022-02-08,487.68,0
NZL,New Zealand,2022-02-09,651.54,0
NZL,New Zealand,2022-02-10,928.54,0
NZL,New Zealand,2022-02-11,905.14,0
NZL,New Zealand,2022-02-12,0,0
NZL,New Zealand,2022-02-13,3503.5,0
NZL,New Zealand,2022-02-14,1472.8,0
NZL,New Zealand,2022-02-15,2303.81,0
NZL,New Zealand,2022-02-16,3006.07,0
NZL,New Zealand,2022-02-17,3677.12,0
NZL,New Zealand,2022-02-18,3542.52,0
NZL,New Zealand,2022-02-19,4556.89,0
NZL,New Zealand,2022-02-20,4350.12,0
NZL,New Zealand,2022-02-21,5549.8099999999995,5.85
NZL,New Zealand,2022-02-22,6209.160000000001,0
NZL,New Zealand,2022-02-23,11954.04,0
NZL,New Zealand,2022-02-24,23455.51,0
NZL,New Zealand,2022-02-25,26578.620000000003,0
NZL,New Zealand,2022-02-26,0,0
NZL,New Zealand,2022-02-27,29292.08,0
NZL,New Zealand,2022-02-28,63737.979999999996,0
NZL,New Zealand,2022-03-01,47024.170000000006,0
NZL,New Zealand,2022-03-02,45217.799999999996,0
NZL,New Zealand,2022-03-03,44051.270000000004,13.66
NZL,New Zealand,2022-03-04,36833.58,0
NZL,New Zealand,2022-03-05,29660.770000000004,3.9000000000000004
NZL,New Zealand,2022-03-06,34239.119999999995,0
NZL,New Zealand,2022-03-07,46692.55,0
NZL,New Zealand,2022-03-08,43881.549999999996,0
NZL,New Zealand,2022-03-09,0,0
NZL,New Zealand,2022-03-10,41068.61,31.21
NZL,New Zealand,2022-03-11,77586.17,23.410000000000004
NZL,New Zealand,2022-03-12,28349.879999999997,15.61
NZL,New Zealand,2022-03-13,30384.49,1.9500000000000002
NZL,New Zealand,2022-03-14,42246.840000000004,0
NZL,New Zealand,2022-03-15,0,0
NZL,New Zealand,2022-03-16,76341.61,64.37
NZL,New Zealand,2022-03-17,27686.640000000003,5.85
NZL,New Zealand,2022-03-18,36195.700000000004,11.7
NZL,New Zealand,2022-03-19,23402.84,13.66
NZL,New Zealand,2022-03-20,28303.06,23.410000000000004
NZL,New Zealand,2022-03-21,40875.49,27.31
NZL,New Zealand,2022-03-22,39314.91,13.66
NZL,New Zealand,2022-03-23,36070.85,15.61
NZL,New Zealand,2022-03-24,31043.829999999998,17.56
NZL,New Zealand,2022-03-25,27745.16,31.21
NZL,New Zealand,2022-03-26,20049.55,11.7
NZL,New Zealand,2022-03-27,25246.280000000002,15.61
NZL,New Zealand,2022-03-28,33573.92,68.28
NZL,New Zealand,2022-03-29,31166.729999999996,23.410000000000004
NZL,New Zealand,2022-03-30,29846.09,40.970000000000006
NZL,New Zealand,2022-03-31,26406.96,29.26
NZL,New Zealand,2022-04-01,22749.35,31.21
NZL,New Zealand,2022-04-02,17254.16,39.01
NZL,New Zealand,2022-04-03,19991.03,25.36
NZL,New Zealand,2022-04-04,27667.13,44.870000000000005
NZL,New Zealand,2022-04-05,24647.41,35.11
NZL,New Zealand,2022-04-06,22827.379999999997,42.92
NZL,New Zealand,2022-04-07,0,0
NZL,New Zealand,2022-04-08,36191.799999999996,37.06
NZL,New Zealand,2022-04-09,13177.15,23.410000000000004
NZL,New Zealand,2022-04-10,14889.880000000001,23.410000000000004
NZL,New Zealand,2022-04-11,21711.57,27.31
NZL,New Zealand,2022-04-12,18625.52,27.31
NZL,New Zealand,2022-04-13,18793.28,33.16
NZL,New Zealand,2022-04-14,15274.169999999998,39.01
NZL,New Zealand,2022-04-15,11337.61,17.56
NZL,New Zealand,2022-04-16,11675.09,21.46
NZL,New Zealand,2022-04-17,12254.449999999999,19.51
NZL,New Zealand,2022-04-18,0,0
NZL,New Zealand,2022-04-19,38230.3,35.11
NZL,New Zealand,2022-04-20,20230.97,35.11
NZL,New Zealand,2022-04-21,18479.22,19.51
NZL,New Zealand,2022-04-22,15574.59,33.16
NZL,New Zealand,2022-04-23,11146.44,17.56
NZL,New Zealand,2022-04-24,11216.669999999998,15.61
NZL,New Zealand,2022-04-25,12593.88,9.75
NZL,New Zealand,2022-04-26,19316.079999999998,42.92
NZL,New Zealand,2022-04-27,17800.36,23.410000000000004
NZL,New Zealand,2022-04-28,16239.78,25.36
NZL,New Zealand,2022-04-29,13893.060000000001,11.7
NZL,New Zealand,2022-04-30,11173.75,9.75
NZL,New Zealand,2022-05-01,13130.329999999998,11.7
NZL,New Zealand,2022-05-02,18081.27,35.11
NZL,New Zealand,2022-05-03,16707.96,42.92
NZL,New Zealand,2022-05-04,16965.45,40.970000000000006
NZL,New Zealand,2022-05-05,14476.33,44.870000000000005
NZL,New Zealand,2022-05-06,13339.06,21.46
NZL,New Zealand,2022-05-07,11173.75,3.9000000000000004
NZL,New Zealand,2022-05-08,12623.140000000001,3.9000000000000004
NZL,New Zealand,2022-05-09,18057.86,27.31
NIC,Nicaragua,2020-03-19,1.49,NA
NIC,Nicaragua,2020-03-20,0,NA
NIC,Nicaragua,2020-03-21,1.49,NA
NIC,Nicaragua,2020-03-22,0,NA
NIC,Nicaragua,2020-03-23,0,NA
NIC,Nicaragua,2020-03-24,0,NA
NIC,Nicaragua,2020-03-25,0,NA
NIC,Nicaragua,2020-03-26,0,NA
NIC,Nicaragua,2020-03-27,0,1.49
NIC,Nicaragua,2020-03-28,2.98,0
NIC,Nicaragua,2020-03-29,0,0
NIC,Nicaragua,2020-03-30,0,0
NIC,Nicaragua,2020-03-31,1.49,0
NIC,Nicaragua,2020-04-01,0,0
NIC,Nicaragua,2020-04-02,0,0
NIC,Nicaragua,2020-04-03,0,0
NIC,Nicaragua,2020-04-04,0,0
NIC,Nicaragua,2020-04-05,1.49,0
NIC,Nicaragua,2020-04-06,0,0
NIC,Nicaragua,2020-04-07,0,0
NIC,Nicaragua,2020-04-08,0,0
NIC,Nicaragua,2020-04-09,1.49,0
NIC,Nicaragua,2020-04-10,0,0
NIC,Nicaragua,2020-04-11,1.49,0
NIC,Nicaragua,2020-04-12,1.49,0
NIC,Nicaragua,2020-04-13,0,0
NIC,Nicaragua,2020-04-14,0,0
NIC,Nicaragua,2020-04-15,0,0
NIC,Nicaragua,2020-04-16,0,0
NIC,Nicaragua,2020-04-17,0,0
NIC,Nicaragua,2020-04-18,0,1.49
NIC,Nicaragua,2020-04-19,1.49,0
NIC,Nicaragua,2020-04-20,0,0
NIC,Nicaragua,2020-04-21,0,0
NIC,Nicaragua,2020-04-22,0,0
NIC,Nicaragua,2020-04-23,1.49,1.49
NIC,Nicaragua,2020-04-24,0,0
NIC,Nicaragua,2020-04-25,1.49,0
NIC,Nicaragua,2020-04-26,1.49,0
NIC,Nicaragua,2020-04-27,0,0
NIC,Nicaragua,2020-04-28,0,0
NIC,Nicaragua,2020-04-29,0,0
NIC,Nicaragua,2020-04-30,1.49,0
NIC,Nicaragua,2020-05-01,0,0
NIC,Nicaragua,2020-05-02,0,0
NIC,Nicaragua,2020-05-03,1.49,2.98
NIC,Nicaragua,2020-05-04,0,0
NIC,Nicaragua,2020-05-05,1.49,0
NIC,Nicaragua,2020-05-06,0,0
NIC,Nicaragua,2020-05-07,0,0
NIC,Nicaragua,2020-05-08,0,0
NIC,Nicaragua,2020-05-09,0,0
NIC,Nicaragua,2020-05-10,0,0
NIC,Nicaragua,2020-05-11,0,0
NIC,Nicaragua,2020-05-12,13.43,4.48
NIC,Nicaragua,2020-05-13,0,0
NIC,Nicaragua,2020-05-14,0,0
NIC,Nicaragua,2020-05-15,0,0
NIC,Nicaragua,2020-05-16,0,0
NIC,Nicaragua,2020-05-17,0,0
NIC,Nicaragua,2020-05-18,0,0
NIC,Nicaragua,2020-05-19,341.67,13.43
NIC,Nicaragua,2020-05-20,0,0
NIC,Nicaragua,2020-05-21,37.3,0
NIC,Nicaragua,2020-05-22,0,0
NIC,Nicaragua,2020-05-23,0,0
NIC,Nicaragua,2020-05-24,0,0
NIC,Nicaragua,2020-05-25,0,0
NIC,Nicaragua,2020-05-26,716.16,26.86
NIC,Nicaragua,2020-05-27,0,0
NIC,Nicaragua,2020-05-28,0,0
NIC,Nicaragua,2020-05-29,0,0
NIC,Nicaragua,2020-05-30,0,0
NIC,Nicaragua,2020-05-31,0,0
NIC,Nicaragua,2020-06-01,0,0
NIC,Nicaragua,2020-06-02,535.63,16.41
NIC,Nicaragua,2020-06-03,0,0
NIC,Nicaragua,2020-06-04,0,0
NIC,Nicaragua,2020-06-05,0,0
NIC,Nicaragua,2020-06-06,0,0
NIC,Nicaragua,2020-06-07,0,0
NIC,Nicaragua,2020-06-08,0,0
NIC,Nicaragua,2020-06-09,516.23,13.43
NIC,Nicaragua,2020-06-10,0,0
NIC,Nicaragua,2020-06-11,0,0
NIC,Nicaragua,2020-06-12,0,0
NIC,Nicaragua,2020-06-13,0,0
NIC,Nicaragua,2020-06-14,0,0
NIC,Nicaragua,2020-06-15,0,0
NIC,Nicaragua,2020-06-16,535.63,13.43
NIC,Nicaragua,2020-06-17,0,0
NIC,Nicaragua,2020-06-18,0,0
NIC,Nicaragua,2020-06-19,0,0
NIC,Nicaragua,2020-06-20,0,0
NIC,Nicaragua,2020-06-21,0,0
NIC,Nicaragua,2020-06-22,0,0
NIC,Nicaragua,2020-06-23,517.73,14.92
NIC,Nicaragua,2020-06-24,0,0
NIC,Nicaragua,2020-06-25,0,0
NIC,Nicaragua,2020-06-26,0,0
NIC,Nicaragua,2020-06-27,0,0
NIC,Nicaragua,2020-06-28,0,0
NIC,Nicaragua,2020-06-29,0,0
NIC,Nicaragua,2020-06-30,520.71,13.43
NIC,Nicaragua,2020-07-01,0,0
NIC,Nicaragua,2020-07-02,0,0
NIC,Nicaragua,2020-07-03,0,0
NIC,Nicaragua,2020-07-04,0,0
NIC,Nicaragua,2020-07-05,0,0
NIC,Nicaragua,2020-07-06,0,0
NIC,Nicaragua,2020-07-07,487.89,11.94
NIC,Nicaragua,2020-07-08,0,0
NIC,Nicaragua,2020-07-09,0,0
NIC,Nicaragua,2020-07-10,0,0
NIC,Nicaragua,2020-07-11,0,0
NIC,Nicaragua,2020-07-12,0,0
NIC,Nicaragua,2020-07-13,0,0
NIC,Nicaragua,2020-07-14,449.09,11.94
NIC,Nicaragua,2020-07-15,0,0
NIC,Nicaragua,2020-07-16,0,0
NIC,Nicaragua,2020-07-17,0,0
NIC,Nicaragua,2020-07-18,0,0
NIC,Nicaragua,2020-07-19,0,0
NIC,Nicaragua,2020-07-20,0,0
NIC,Nicaragua,2020-07-21,435.67,13.43
NIC,Nicaragua,2020-07-22,0,0
NIC,Nicaragua,2020-07-23,0,0
NIC,Nicaragua,2020-07-24,0,0
NIC,Nicaragua,2020-07-25,0,0
NIC,Nicaragua,2020-07-26,0,0
NIC,Nicaragua,2020-07-27,0,0
NIC,Nicaragua,2020-07-28,347.64000000000004,11.94
NIC,Nicaragua,2020-07-29,0,0
NIC,Nicaragua,2020-07-30,0,0
NIC,Nicaragua,2020-07-31,0,0
NIC,Nicaragua,2020-08-01,0,0
NIC,Nicaragua,2020-08-02,0,0
NIC,Nicaragua,2020-08-03,0,0
NIC,Nicaragua,2020-08-04,343.16,10.440000000000001
NIC,Nicaragua,2020-08-05,0,0
NIC,Nicaragua,2020-08-06,0,0
NIC,Nicaragua,2020-08-07,0,0
NIC,Nicaragua,2020-08-08,0,0
NIC,Nicaragua,2020-08-09,0,0
NIC,Nicaragua,2020-08-10,0,0
NIC,Nicaragua,2020-08-11,317.8,7.46
NIC,Nicaragua,2020-08-12,0,0
NIC,Nicaragua,2020-08-13,0,0
NIC,Nicaragua,2020-08-14,0,0
NIC,Nicaragua,2020-08-15,0,0
NIC,Nicaragua,2020-08-16,0,0
NIC,Nicaragua,2020-08-17,0,0
NIC,Nicaragua,2020-08-18,292.43,7.46
NIC,Nicaragua,2020-08-19,0,0
NIC,Nicaragua,2020-08-20,0,0
NIC,Nicaragua,2020-08-21,0,0
NIC,Nicaragua,2020-08-22,0,0
NIC,Nicaragua,2020-08-23,0,0
NIC,Nicaragua,2020-08-24,0,0
NIC,Nicaragua,2020-08-25,273.03999999999996,5.97
NIC,Nicaragua,2020-08-26,0,0
NIC,Nicaragua,2020-08-27,0,0
NIC,Nicaragua,2020-08-28,0,0
NIC,Nicaragua,2020-08-29,0,0
NIC,Nicaragua,2020-08-30,0,0
NIC,Nicaragua,2020-08-31,0,0
NIC,Nicaragua,2020-09-01,259.61,5.97
NIC,Nicaragua,2020-09-02,0,0
NIC,Nicaragua,2020-09-03,0,0
NIC,Nicaragua,2020-09-04,0,0
NIC,Nicaragua,2020-09-05,0,0
NIC,Nicaragua,2020-09-06,0,0
NIC,Nicaragua,2020-09-07,0,0
NIC,Nicaragua,2020-09-08,223.79999999999998,4.48
NIC,Nicaragua,2020-09-09,0,0
NIC,Nicaragua,2020-09-10,0,0
NIC,Nicaragua,2020-09-11,0,0
NIC,Nicaragua,2020-09-12,0,0
NIC,Nicaragua,2020-09-13,0,0
NIC,Nicaragua,2020-09-14,0,0
NIC,Nicaragua,2020-09-15,213.35999999999999,4.48
NIC,Nicaragua,2020-09-16,0,0
NIC,Nicaragua,2020-09-17,0,0
NIC,Nicaragua,2020-09-18,0,0
NIC,Nicaragua,2020-09-19,0,0
NIC,Nicaragua,2020-09-20,0,0
NIC,Nicaragua,2020-09-21,0,0
NIC,Nicaragua,2020-09-22,167.10000000000002,2.98
NIC,Nicaragua,2020-09-23,0,0
NIC,Nicaragua,2020-09-24,0,0
NIC,Nicaragua,2020-09-25,0,0
NIC,Nicaragua,2020-09-26,0,0
NIC,Nicaragua,2020-09-27,0,0
NIC,Nicaragua,2020-09-28,0,0
NIC,Nicaragua,2020-09-29,144.72,2.98
NIC,Nicaragua,2020-09-30,0,0
NIC,Nicaragua,2020-10-01,0,0
NIC,Nicaragua,2020-10-02,0,0
NIC,Nicaragua,2020-10-03,0,0
NIC,Nicaragua,2020-10-04,0,0
NIC,Nicaragua,2020-10-05,0,0
NIC,Nicaragua,2020-10-06,140.25,0
NIC,Nicaragua,2020-10-07,0,2.98
NIC,Nicaragua,2020-10-08,0,0
NIC,Nicaragua,2020-10-09,0,0
NIC,Nicaragua,2020-10-10,0,0
NIC,Nicaragua,2020-10-11,0,0
NIC,Nicaragua,2020-10-12,0,0
NIC,Nicaragua,2020-10-13,132.79,1.49
NIC,Nicaragua,2020-10-14,0,0
NIC,Nicaragua,2020-10-15,0,0
NIC,Nicaragua,2020-10-16,0,0
NIC,Nicaragua,2020-10-17,0,0
NIC,Nicaragua,2020-10-18,0,0
NIC,Nicaragua,2020-10-19,0,0
NIC,Nicaragua,2020-10-20,120.85000000000001,1.49
NIC,Nicaragua,2020-10-21,0,0
NIC,Nicaragua,2020-10-22,0,0
NIC,Nicaragua,2020-10-23,0,0
NIC,Nicaragua,2020-10-24,0,0
NIC,Nicaragua,2020-10-25,0,0
NIC,Nicaragua,2020-10-26,0,0
NIC,Nicaragua,2020-10-27,119.36,1.49
NIC,Nicaragua,2020-10-28,0,0
NIC,Nicaragua,2020-10-29,0,0
NIC,Nicaragua,2020-10-30,0,0
NIC,Nicaragua,2020-10-31,0,0
NIC,Nicaragua,2020-11-01,0,0
NIC,Nicaragua,2020-11-02,0,0
NIC,Nicaragua,2020-11-03,0,0
NIC,Nicaragua,2020-11-04,0,0
NIC,Nicaragua,2020-11-05,114.88,1.49
NIC,Nicaragua,2020-11-06,0,0
NIC,Nicaragua,2020-11-07,0,0
NIC,Nicaragua,2020-11-08,0,0
NIC,Nicaragua,2020-11-09,0,0
NIC,Nicaragua,2020-11-10,104.44000000000001,1.49
NIC,Nicaragua,2020-11-11,0,0
NIC,Nicaragua,2020-11-12,0,0
NIC,Nicaragua,2020-11-13,0,0
NIC,Nicaragua,2020-11-14,0,0
NIC,Nicaragua,2020-11-15,0,0
NIC,Nicaragua,2020-11-16,0,0
NIC,Nicaragua,2020-11-17,95.49,1.49
NIC,Nicaragua,2020-11-18,0,0
NIC,Nicaragua,2020-11-19,0,0
NIC,Nicaragua,2020-11-20,0,0
NIC,Nicaragua,2020-11-21,0,0
NIC,Nicaragua,2020-11-22,0,0
NIC,Nicaragua,2020-11-23,0,0
NIC,Nicaragua,2020-11-24,88.03,1.49
NIC,Nicaragua,2020-11-25,0,0
NIC,Nicaragua,2020-11-26,0,0
NIC,Nicaragua,2020-11-27,0,0
NIC,Nicaragua,2020-11-28,0,0
NIC,Nicaragua,2020-11-29,0,0
NIC,Nicaragua,2020-11-30,0,0
NIC,Nicaragua,2020-12-01,80.57000000000001,1.49
NIC,Nicaragua,2020-12-02,0,0
NIC,Nicaragua,2020-12-03,0,0
NIC,Nicaragua,2020-12-04,0,0
NIC,Nicaragua,2020-12-05,0,0
NIC,Nicaragua,2020-12-06,0,0
NIC,Nicaragua,2020-12-07,0,0
NIC,Nicaragua,2020-12-08,73.11,1.49
NIC,Nicaragua,2020-12-09,0,0
NIC,Nicaragua,2020-12-10,0,0
NIC,Nicaragua,2020-12-11,0,0
NIC,Nicaragua,2020-12-12,0,0
NIC,Nicaragua,2020-12-13,0,0
NIC,Nicaragua,2020-12-14,0,0
NIC,Nicaragua,2020-12-15,0,0
NIC,Nicaragua,2020-12-16,76.09,1.49
NIC,Nicaragua,2020-12-17,0,0
NIC,Nicaragua,2020-12-18,0,0
NIC,Nicaragua,2020-12-19,0,0
NIC,Nicaragua,2020-12-20,0,0
NIC,Nicaragua,2020-12-21,0,0
NIC,Nicaragua,2020-12-22,0,0
NIC,Nicaragua,2020-12-23,79.08,1.49
NIC,Nicaragua,2020-12-24,0,0
NIC,Nicaragua,2020-12-25,0,0
NIC,Nicaragua,2020-12-26,0,0
NIC,Nicaragua,2020-12-27,0,0
NIC,Nicaragua,2020-12-28,0,0
NIC,Nicaragua,2020-12-29,82.06,1.49
NIC,Nicaragua,2020-12-30,0,0
NIC,Nicaragua,2020-12-31,0,0
NIC,Nicaragua,2021-01-01,0,0
NIC,Nicaragua,2021-01-02,0,0
NIC,Nicaragua,2021-01-03,0,0
NIC,Nicaragua,2021-01-04,0,0
NIC,Nicaragua,2021-01-05,76.09,1.49
NIC,Nicaragua,2021-01-06,0,0
NIC,Nicaragua,2021-01-07,0,0
NIC,Nicaragua,2021-01-08,0,0
NIC,Nicaragua,2021-01-09,0,0
NIC,Nicaragua,2021-01-10,0,0
NIC,Nicaragua,2021-01-11,0,0
NIC,Nicaragua,2021-01-12,82.06,1.49
NIC,Nicaragua,2021-01-13,0,0
NIC,Nicaragua,2021-01-14,0,0
NIC,Nicaragua,2021-01-15,0,0
NIC,Nicaragua,2021-01-16,0,0
NIC,Nicaragua,2021-01-17,0,0
NIC,Nicaragua,2021-01-18,0,0
NIC,Nicaragua,2021-01-19,77.58,1.49
NIC,Nicaragua,2021-01-20,0,0
NIC,Nicaragua,2021-01-21,0,0
NIC,Nicaragua,2021-01-22,0,0
NIC,Nicaragua,2021-01-23,0,0
NIC,Nicaragua,2021-01-24,0,0
NIC,Nicaragua,2021-01-25,0,0
NIC,Nicaragua,2021-01-26,73.11,1.49
NIC,Nicaragua,2021-01-27,0,0
NIC,Nicaragua,2021-01-28,0,0
NIC,Nicaragua,2021-01-29,0,0
NIC,Nicaragua,2021-01-30,0,0
NIC,Nicaragua,2021-01-31,0,0
NIC,Nicaragua,2021-02-01,0,0
NIC,Nicaragua,2021-02-02,68.63000000000001,1.49
NIC,Nicaragua,2021-02-03,0,0
NIC,Nicaragua,2021-02-04,0,0
NIC,Nicaragua,2021-02-05,0,0
NIC,Nicaragua,2021-02-06,0,0
NIC,Nicaragua,2021-02-07,0,0
NIC,Nicaragua,2021-02-08,0,0
NIC,Nicaragua,2021-02-09,71.62,1.49
NIC,Nicaragua,2021-02-10,0,0
NIC,Nicaragua,2021-02-11,0,0
NIC,Nicaragua,2021-02-12,0,0
NIC,Nicaragua,2021-02-13,0,0
NIC,Nicaragua,2021-02-14,0,0
NIC,Nicaragua,2021-02-15,0,0
NIC,Nicaragua,2021-02-16,76.09,1.49
NIC,Nicaragua,2021-02-17,0,0
NIC,Nicaragua,2021-02-18,0,0
NIC,Nicaragua,2021-02-19,0,0
NIC,Nicaragua,2021-02-20,0,0
NIC,Nicaragua,2021-02-21,0,0
NIC,Nicaragua,2021-02-22,0,0
NIC,Nicaragua,2021-02-23,70.11999999999999,1.49
NIC,Nicaragua,2021-02-24,0,0
NIC,Nicaragua,2021-02-25,0,0
NIC,Nicaragua,2021-02-26,0,0
NIC,Nicaragua,2021-02-27,0,0
NIC,Nicaragua,2021-02-28,0,0
NIC,Nicaragua,2021-03-01,0,0
NIC,Nicaragua,2021-03-02,65.65,1.49
NIC,Nicaragua,2021-03-03,0,0
NIC,Nicaragua,2021-03-04,0,0
NIC,Nicaragua,2021-03-05,0,0
NIC,Nicaragua,2021-03-06,0,0
NIC,Nicaragua,2021-03-07,0,0
NIC,Nicaragua,2021-03-08,0,0
NIC,Nicaragua,2021-03-09,71.62,1.49
NIC,Nicaragua,2021-03-10,0,0
NIC,Nicaragua,2021-03-11,0,0
NIC,Nicaragua,2021-03-12,0,0
NIC,Nicaragua,2021-03-13,0,0
NIC,Nicaragua,2021-03-14,0,0
NIC,Nicaragua,2021-03-15,0,0
NIC,Nicaragua,2021-03-16,67.14,1.49
NIC,Nicaragua,2021-03-17,0,0
NIC,Nicaragua,2021-03-18,0,0
NIC,Nicaragua,2021-03-19,0,0
NIC,Nicaragua,2021-03-20,0,0
NIC,Nicaragua,2021-03-21,0,0
NIC,Nicaragua,2021-03-22,0,0
NIC,Nicaragua,2021-03-23,70.11999999999999,1.49
NIC,Nicaragua,2021-03-24,0,0
NIC,Nicaragua,2021-03-25,0,0
NIC,Nicaragua,2021-03-26,0,0
NIC,Nicaragua,2021-03-27,0,0
NIC,Nicaragua,2021-03-28,0,0
NIC,Nicaragua,2021-03-29,0,0
NIC,Nicaragua,2021-03-30,71.62,1.49
NIC,Nicaragua,2021-03-31,0,0
NIC,Nicaragua,2021-04-01,0,0
NIC,Nicaragua,2021-04-02,0,0
NIC,Nicaragua,2021-04-03,0,0
NIC,Nicaragua,2021-04-04,0,0
NIC,Nicaragua,2021-04-05,0,0
NIC,Nicaragua,2021-04-06,74.6,1.49
NIC,Nicaragua,2021-04-07,0,0
NIC,Nicaragua,2021-04-08,0,0
NIC,Nicaragua,2021-04-09,0,0
NIC,Nicaragua,2021-04-10,0,0
NIC,Nicaragua,2021-04-11,0,0
NIC,Nicaragua,2021-04-12,0,0
NIC,Nicaragua,2021-04-13,76.09,1.49
NIC,Nicaragua,2021-04-14,0,0
NIC,Nicaragua,2021-04-15,0,0
NIC,Nicaragua,2021-04-16,0,0
NIC,Nicaragua,2021-04-17,0,0
NIC,Nicaragua,2021-04-18,0,0
NIC,Nicaragua,2021-04-19,0,0
NIC,Nicaragua,2021-04-20,85.03999999999999,1.49
NIC,Nicaragua,2021-04-21,0,0
NIC,Nicaragua,2021-04-22,0,0
NIC,Nicaragua,2021-04-23,0,0
NIC,Nicaragua,2021-04-24,0,0
NIC,Nicaragua,2021-04-25,0,0
NIC,Nicaragua,2021-04-26,0,0
NIC,Nicaragua,2021-04-27,94,1.49
NIC,Nicaragua,2021-04-28,0,0
NIC,Nicaragua,2021-04-29,0,0
NIC,Nicaragua,2021-04-30,0,0
NIC,Nicaragua,2021-05-01,0,0
NIC,Nicaragua,2021-05-02,0,0
NIC,Nicaragua,2021-05-03,0,0
NIC,Nicaragua,2021-05-04,135.77,1.49
NIC,Nicaragua,2021-05-05,0,0
NIC,Nicaragua,2021-05-06,0,0
